Player, Score
Gordon Sherritt,0.000314784
Frank Sullivan,0.000314784
Fredrik Lindquist,0.000314784
Dennis Smith,0.000314784
Terran Sandwith,0.000314784
Fred McLean,0.000314784
Barry Nieckar,0.000314784
Bob Hall,0.000314784
Hal Cooper,0.000314784
Jakub Cutta,0.000314784
Lloyd Haddon,0.000314784
Oscar Hanson,0.000314784
Jay Johnston,0.000314784
Paul Manning,0.000314784
Girard McDonald,0.000314784
Jean-Marc Routhier,0.000314784
MacGregor Sharp,0.000314784
Peter Allen,0.000314784
Dale Lewis,0.000314784
Mitch Babin,0.000314784
Gene Chouinard,0.000314784
Gabe Gauthier,0.000314784
Simo Saarinen,0.000314784
Emory Sparrow,0.000314784
Adam Raska,0.000314784
Mike Posavad,0.000314784
Harije Vitolinish,0.000314784
Gerry Rioux,0.000314784
Terry Ryan,0.000314784
Jason Ryznar,0.000314784
Yann Sauve,0.000314784
Stefan Della Rovere,0.000275436
Dave Reid,0.000275436
Nathan Robinson,0.000275436
Craig Sarner,0.000275436
Terry Hollinger,0.000275436
Chase De Leo,0.000275436
Rene Boileau,0.000275436
Emil Hanson,0.000275436
Graham Mink,0.000275436
Brent Regner,0.000275436
Scott Shaunessy,0.000275436
Ryan Christie,0.000275436
Ben Holmstrom,0.000275436
Peter Lappin,0.000275436
Benoit Gosselin,0.000275436
Dean Magee,0.000275436
Evan Oberg,0.000275436
Rhett Rakhshani,0.000275436
Art Strobel,0.000275436
Janne Pesonen,0.000275436
Brendan Woods,0.000275436
Benjamin LaPrairie,0.000275436
Jaroslav Obsut,0.000275436
Maynard Schurman,0.000275436
Roman Wick,0.000275436
Stan Baluik,0.000275436
Stefan Bergqvist,0.000275436
John Brackenborough,0.000275436
Vojtech Mozik,0.000275436
Claude Noel,0.000275436
Justin Kirkland,0.000275436
Conor Allen,0.000275436
Sylvain Cloutier,0.000275436
Ilkka Heikkinen,0.000275436
Jeffrey Mitchell,0.000275436
Rick Newell,0.000275436
Trevor Carrick,0.000275436
Jaroslav Kristek,0.000236088
Otto Leskinen,0.000236088
Maxim Noreau,0.000236088
Jeff Buchanan,0.000236088
Andrew Rymsha,0.000236088
Steven Short,0.000236088
Kirk Nielsen,0.000236088
Ed Stankiewicz,0.000236088
Libor Sulak,0.000236088
Conrad Bourcier,0.000236088
Mark Cornforth,0.000236088
Ellie Pringle,0.000236088
Jack Capuano,0.000236088
Floyd Hillman,0.000236088
Bob Taylor,0.000236088
Jakub Galvas,0.000236088
Chris Hajt,0.000236088
Gavin Morgan,0.000236088
Bryce Van Brabant,0.000236088
Walter Harnott,0.000236088
Rick Hodgson,0.000236088
Donald MacIver,0.000236088
Tom Manastersky,0.000236088
Bonner Larose,0.000236088
Jason Miller,0.000236088
Mel Read,0.000236088
Ken Yackel,0.000236088
Jim Boo,0.000236088
Steve McLaren,0.000236088
Jon Disalvatore,0.000236088
Max Friberg,0.000236088
Petteri Lehto,0.000236088
Michael Macwilliam,0.000236088
Raphael Lavoie,0.000236088
Dave Gans,0.000236088
Ryan Keller,0.000236088
Mike Matteucci,0.000236088
Leo Murray,0.000236088
Paul O'Neil,0.000236088
Rasmus Rissanen,0.000236088
Guy Gosselin,0.00019674
Steve Seguin,0.00019674
Art Townsend,0.00019674
Gregory Vaydik,0.00019674
Kevin Wortman,0.00019674
Bob Wren,0.00019674
Ron Buchanan,0.00019674
Paul Jerrard,0.00019674
Vojtech Polak,0.00019674
Al Suomi,0.00019674
Jean-Guy Trudel,0.00019674
Thomas Ziegler,0.00019674
Mitch Callahan,0.00019674
Frank Daley,0.00019674
Ted Lanyon,0.00019674
Griffen Molino,0.00019674
Mario Thyer,0.00019674
Terry Virtue,0.00019674
Wally Clune,0.00019674
Christer Kellgren,0.00019674
Alexander Kerch,0.00019674
Aaron MacKenzie,0.00019674
Art Michaluk,0.00019674
John Craighead,0.00019674
Charles Linglet,0.00019674
Sam McAdam,0.00019674
William Terry,0.00019674
Milt Brink,0.00019674
Daniel Gauthier,0.00019674
Michael Kapla,0.00019674
Jonathan Rheault,0.00019674
Blake Speers,0.00019674
Jonathan Filewich,0.00019674
Mario Larocque,0.00019674
Brad Leeb,0.00019674
Kyle Baun,0.00019674
Shawn Byram,0.00019674
Rocky Dundas,0.00019674
John Hendrickson,0.00019674
Patrick Holland,0.00019674
Frank Hughes,0.00019674
John Johannson,0.00019674
Eric Prentice,0.00019674
Ed Vokes,0.00019674
Daemon Hunt,0.00019674
Peter Ciavaglia,0.00019674
Dean Jenkins,0.00019674
George Servinis,0.00019674
Doug O'Brien,0.00019674
Butch Schaeffer,0.00019674
Lauri Tukonen,0.00019674
Max Labovitch,0.00019674
Jason Simon,0.00019674
CJ Suess,0.00019674
Brady Austin,0.00019674
Tom Bissett,0.00019674
Jake Chelios,0.00019674
Richard Hajdu,0.00019674
Jacques Mailhot,0.00019674
Brennan Menell,0.00019674
Wes O'Neill,0.00019674
Ben Thomas,0.00019674
Gord Buynak,0.000157392
Connie Forey,0.000157392
Wayne Hall,0.000157392
Keegan Lowe,0.000157392
Jeff MacMillan,0.000157392
Ulf Sterner,0.000157392
David Struch,0.000157392
Brian Watts,0.000157392
Danil Yurtaykin,0.000157392
Elliot Desnoyers,0.000157392
Frederic Allard,0.000157392
Mike Card,0.000157392
Kim Issel,0.000157392
Hugh Millar,0.000157392
Anton Wedin,0.000157392
Fraser Minten,0.000157392
Bert Burry,0.000157392
Carsen Germyn,0.000157392
Jason MacDonald,0.000157392
Steve Seftel,0.000157392
Vern Stenlund,0.000157392
Nikolas Matinpalo,0.000157392
Andre Hinse,0.000157392
Bernie MacNeil,0.000157392
Bruce Major,0.000157392
Brett Gallant,0.000157392
Robb Gordon,0.000157392
Cec Hoekstra,0.000157392
Henry Lehvonen,0.000157392
Jamie Linden,0.000157392
Al Pudas,0.000157392
German Rubtsov,0.000157392
Fred Burchell,0.000157392
Ryan Caldwell,0.000157392
Ravil Gusmanov,0.000157392
Scott Morrow,0.000157392
George O'Grady,0.000157392
Joseph Ward,0.000157392
Jeff Zehr,0.000157392
Patrik Augusta,0.000157392
Connor Jones,0.000157392
Phil Latreille,0.000157392
Brinson Pasichnuk,0.000157392
Aubrey Webster,0.000157392
Philippe Audet,0.000157392
Jake Bischoff,0.000157392
Evan Brophey,0.000157392
Gary Geldart,0.000157392
Kyle Greentree,0.000157392
Gord Hampson,0.000157392
Ted Hodgson,0.000157392
Randy Johnston,0.000157392
Bill Lecaine,0.000157392
Matt Lindblad,0.000157392
Jim Mayer,0.000157392
Michael Meeker,0.000157392
Chuck Shannon,0.000157392
Dale Smedsmo,0.000157392
Ryan Tobler,0.000157392
Alexander Vasilevskii,0.000157392
Keith Aldridge,0.000157392
Douglas Barrault,0.000157392
Linus Klasen,0.000157392
Ian MacIntosh,0.000157392
George Pargeter,0.000157392
Harri Pesonen,0.000157392
Joe Thorsteinson,0.000157392
Bobby Walton,0.000157392
Arnaud Durandeau,0.000157392
Jeff Allan,0.000157392
Ron Areshenkoff,0.000157392
Bob Bodak,0.000157392
Glen Cressman,0.000157392
Rick Hayward,0.000157392
Bill McDonagh,0.000157392
Mike Natyshak,0.000157392
Perry Pelensky,0.000157392
Alexander Yelesin,0.000157392
Emil Andrae,0.000157392
Chase Priskie,0.000157392
Rick Adduono,0.000157392
Olle  Alsing,0.000157392
Justin Duberman,0.000157392
Geordie Kinnear,0.000157392
David Morisset,0.000157392
Todd Okerlund,0.000157392
Ernie Roche,0.000157392
Dave Allison,0.000118044
Trevor Frischmon,0.000118044
Marko Jantunen,0.000118044
Mike Labadie,0.000118044
Dennis McCord,0.000118044
Fern Perreault,0.000118044
Jonathan Gruden,0.000118044
Filip Hallander,0.000118044
Dmitri Samorukov,0.000118044
Calvin Thurkauf,0.000118044
Joe Bretto,0.000118044
Mathieu Carle,0.000118044
Art Chisholm,0.000118044
Ray Hannigan,0.000118044
Doug Lewis,0.000118044
Grant McNeill,0.000118044
Gaetan Royer,0.000118044
Steve Self,0.000118044
Kirill Semyonov,0.000118044
Sandy Snow,0.000118044
Garret Stroshein,0.000118044
Frank Bialowas,0.000118044
Zac Boyer,0.000118044
James Camazzola,0.000118044
Bob Davis,0.000118044
Steven Fletcher,0.000118044
Mikhail Kuleshov,0.000118044
Per Ledin,0.000118044
Patrice Lefebvre,0.000118044
Alexander Nikulin,0.000118044
Bobby Robins,0.000118044
Callahan Burke,0.000118044
Yuri Babenko,0.000118044
Doug Brindley,0.000118044
Tony Camazzola,0.000118044
Dale Clarke,0.000118044
Bo Elik,0.000118044
Brent Imlach,0.000118044
Roger Melin,0.000118044
Petr Mika,0.000118044
Tanner Richard,0.000118044
Michael Toal,0.000118044
Brian Wiseman,0.000118044
Yves Bergeron,0.000118044
Ryan Bonni,0.000118044
Mike Casselman,0.000118044
Jaroslav Jirik,0.000118044
Duane Joyce,0.000118044
Ross Lupaschuk,0.000118044
Ian McKegney,0.000118044
Lou Nistico,0.000118044
Butch Paul,0.000118044
Shayne Toporowski,0.000118044
Pete Vipond,0.000118044
Tristen Robins,0.000118044
Jason Cirone,0.000118044
Dave Gorman,0.000118044
Alan Hepple,0.000118044
Ron Howell,0.000118044
Marcel Mueller,0.000118044
Dennis Olson,0.000118044
Oskar Osala,0.000118044
Mike Pandolfo,0.000118044
Craig Reichert,0.000118044
Justin Sourdif,0.000118044
Petr Taticek,0.000118044
Luc Gauthier,0.000118044
Zack Hayes,0.000118044
Kevin Kemp,0.000118044
Adie Lafrance,0.000118044
Cliff Malone,0.000118044
Gordie Nelson,0.000118044
Chad Penney,0.000118044
Travis Richards,0.000118044
Bob Richer,0.000118044
Grant Sasser,0.000118044
Ryan Savoia,0.000118044
Lee Sorochan,0.000118044
Bill Sweatt,0.000118044
Alexander Volchkov,0.000118044
Jerry Wilson,0.000118044
Serge Beaudoin,0.000118044
Steve Lyon,0.000118044
Chase Pearson,0.000118044
Harvie Pocza,0.000118044
Kristians Rubins,0.000118044
Gordon Spence,0.000118044
Mike Stuart,0.000118044
Ryan Winterton,0.000118044
Lloyd Ailsby,0.000118044
John Arundel,0.000118044
Fred Berry,0.000118044
Michael Gaul,0.000118044
Thain Simon,0.000118044
Cole Schwindt,0.000118044
Reg Abbott,0.000118044
Maxim Bets,0.000118044
Goran Bezina,0.000118044
Patrick Cannone,0.000118044
Brian Chapman,0.000118044
Pierre-Claude Drouin,0.000118044
Kris Fredheim,0.000118044
Tim Harrer,0.000118044
Randy Murray,0.000118044
Dillon Simpson,0.000118044
Randy Smith,0.000118044
Mike Vecchione,0.000118044
Keaton Middleton,0.000118044
Benoit Dusablon,0.000118044
Matthew Glennon,0.000118044
Roger Hagglund,0.000118044
Ryan Hughes,0.000118044
Brian Johnson,0.000118044
Martin Lauder,0.000118044
John McFarland,0.000118044
Roy Mitchell,0.000118044
Adam Pineault,0.000118044
Justin Shugg,0.000118044
Brad Turner,0.000118044
Mackie Samoskevich,0.000118044
Michel Archambault,0.000118044
Colby Cohen,0.000118044
Nicolas Deschamps,0.000118044
Morgan Ellis,0.000118044
Alex Foster,0.000118044
Colin Hemingway,0.000118044
Matt Koalska,0.000118044
Kevin Krook,0.000118044
Ryan Mulhern,0.000118044
Henrik Samuelsson,0.000118044
Ben Thomson,0.000118044
David Wolf,0.000118044
Josh Jacobs,0.000118044
Hub Anslow,7.87E-05
Drew Bagnall,7.87E-05
Bucky Buchanan,7.87E-05
Dom Campedelli,7.87E-05
Nobby Clark,7.87E-05
Thomas Di Pauli,7.87E-05
Fred Doherty,7.87E-05
Larry Gould,7.87E-05
Filip Kral,7.87E-05
Sandy McGregor,7.87E-05
Ron Serafini,7.87E-05
George Standing,7.87E-05
Declan Chisholm,7.87E-05
Ryan Barnes,7.87E-05
Brandon DeFazio,7.87E-05
Pierre Gagne,7.87E-05
Greg Leeb,7.87E-05
Otto Schmidt,7.87E-05
Glen Smith,7.87E-05
Ed Zeniuk,7.87E-05
Fred Bergdinon,7.87E-05
Dave Campbell,7.87E-05
Tony Cimellaro,7.87E-05
Hunter Drew,7.87E-05
Peter Folco,7.87E-05
Daniel Guerard,7.87E-05
Bruce Holloway,7.87E-05
Jack Howard,7.87E-05
Mark Major,7.87E-05
Darcy Martini,7.87E-05
Glenn Mulvenna,7.87E-05
Brendon Nash,7.87E-05
Roland Rousseau,7.87E-05
Matthew Kessel,7.87E-05
Brian Pinho,7.87E-05
Ron Carter,7.87E-05
Jean Cusson,7.87E-05
Dave Duerden,7.87E-05
Eric Healey,7.87E-05
Glenn Johannesen,7.87E-05
Jim Jones,7.87E-05
David Orleski,7.87E-05
Dave Pulkkinen,7.87E-05
Shawn Sabol,7.87E-05
Scott Scissons,7.87E-05
Gord Turlick,7.87E-05
Pete Vandermeer,7.87E-05
Hub Wilson,7.87E-05
Samuel Knazko,7.87E-05
Spencer Abbott,7.87E-05
Carter Bancks,7.87E-05
Frank Bathgate,7.87E-05
Bob Bergloff,7.87E-05
Tony Curtale,7.87E-05
Lloyd Finkbeiner,7.87E-05
Jamie Gallimore,7.87E-05
Brayden Irwin,7.87E-05
Mikhail Kravets,7.87E-05
Edward Lee,7.87E-05
Bruce McIntosh,7.87E-05
Vic Mercredi,7.87E-05
Peter Nordstrom,7.87E-05
Jesse Schultz,7.87E-05
Rob Shearer,7.87E-05
Jared Staal,7.87E-05
Billy Taylor Jr.,7.87E-05
Don Wheldon,7.87E-05
Gord Williams,7.87E-05
Ilya Solovyov,7.87E-05
Ruslam Batyrshin,7.87E-05
Frank Beisler,7.87E-05
Adam Berti,7.87E-05
Dwight Carruthers,7.87E-05
Michael Caruso,7.87E-05
David Farrance,7.87E-05
Bob Frampton,7.87E-05
Herb Hamel,7.87E-05
Danny Irmen,7.87E-05
Drew LeBlanc,7.87E-05
Mikko Lehtonen,7.87E-05
Brett Lysak,7.87E-05
Wally Maxwell,7.87E-05
Ellard O'Brien,7.87E-05
Adam Payerl,7.87E-05
Jeff Penner,7.87E-05
Cam Plante,7.87E-05
George Ranieri,7.87E-05
Shay Stephenson,7.87E-05
Kai Suikkanen,7.87E-05
Max Sutherland,7.87E-05
Brock Trotter,7.87E-05
Brian White,7.87E-05
Derek Whitmore,7.87E-05
Melvin Angelstad,7.87E-05
Bob Babcock,7.87E-05
Andre Champagne,7.87E-05
Kris Chucko,7.87E-05
Rene Drolet,7.87E-05
Jocelyn Gauvreau,7.87E-05
Lex Hudson,7.87E-05
Justin Johnson,7.87E-05
Anton Levtchi,7.87E-05
Olli Malmivaara,7.87E-05
Louis Robitaille,7.87E-05
Christian Tanguay,7.87E-05
Doug Trapp,7.87E-05
Dominik Uher,7.87E-05
William Whelton,7.87E-05
Dmitriy Yakushin,7.87E-05
Cameron Hughes,7.87E-05
Dusty Blair,7.87E-05
Dan Gloor,7.87E-05
Matthew Konan,7.87E-05
Jim McCrimmon,7.87E-05
Gord McFarlane,7.87E-05
Mark McNeill,7.87E-05
Alexei Mikhnov,7.87E-05
Mitchell Molloy,7.87E-05
John Stewart,7.87E-05
Jamie Tardif,7.87E-05
Nikos Tselios,7.87E-05
Mike Vellucci,7.87E-05
Sean Williams,7.87E-05
Brad Zavisha,7.87E-05
Mitchell Chaffee,7.87E-05
Ben McCartney,7.87E-05
Mike Boland,7.87E-05
Alex Broadhurst,7.87E-05
Andrei Chibisov,7.87E-05
Brad Church,7.87E-05
Mike Connolly,7.87E-05
Jim Drummond,7.87E-05
Dave Goertz,7.87E-05
Justin Kloos,7.87E-05
Jeff Lank,7.87E-05
Gaston Leroux,7.87E-05
Jim Mathieson,7.87E-05
Daniel McLellan,7.87E-05
Jacob Nilsson,7.87E-05
David Reierson,7.87E-05
Paxton Schulte,7.87E-05
Bob Sykes,7.87E-05
Rudy Zunich,7.87E-05
Sean Day,7.87E-05
Ben Jones,7.87E-05
Chris Allen,7.87E-05
Riley Armstrong,7.87E-05
Eric Calder,7.87E-05
Stephane Charbonneau,7.87E-05
Denis Chervyakov,7.87E-05
Andrew Crescenzi,7.87E-05
Jamie Devane,7.87E-05
Peter Gustavsson,7.87E-05
Larry Huras,7.87E-05
Francis Kane,7.87E-05
Doug Lynch,7.87E-05
John McLellan,7.87E-05
Jeff Paul,7.87E-05
Geoff Powis,7.87E-05
Kevin Primeau,7.87E-05
Tomas Srsen,7.87E-05
Niklas Sundblad,7.87E-05
Darryl Williams,7.87E-05
Jim Witherspoon,7.87E-05
Philippe Maillet,7.87E-05
Bryon Baltimore,7.87E-05
Sebastien Bisaillon,7.87E-05
Thomas Coulter,7.87E-05
Jacques Deslauriers,7.87E-05
Hugh Jessiman,7.87E-05
Bob Jones,7.87E-05
Ian MacNeil,7.87E-05
Walt McCartney,7.87E-05
Rick Mrozik,7.87E-05
Victor Posa,7.87E-05
Ben Sexton,7.87E-05
Mike Siklenka,7.87E-05
Nick Stajduhar,7.87E-05
Steve Stone,7.87E-05
Maksim Sushko,7.87E-05
Brady Keeper,7.87E-05
Justin Auger,7.87E-05
Dale Dunbar,7.87E-05
Jon Fontas,7.87E-05
Anthony Greco,7.87E-05
Yvan Joly,7.87E-05
Paddy Nolan,7.87E-05
Harry Pidhirny,7.87E-05
John Ramage,7.87E-05
Wayne Ramsey,7.87E-05
Joey  Keane,7.87E-05
Dave Chartier,3.93E-05
Alex Forsyth,3.93E-05
Philip Holm,3.93E-05
Rene Joliat,3.93E-05
Paul Knox,3.93E-05
Eric Lavigne,3.93E-05
Blair MacKasey,3.93E-05
Frank Mailley,3.93E-05
Masi Marjamaki,3.93E-05
Mike Murray,3.93E-05
Darryl Olsen,3.93E-05
Roger Pelletier,3.93E-05
Tim Ramholt,3.93E-05
Scott Robinson,3.93E-05
Darin Sceviour,3.93E-05
Joey Tenute,3.93E-05
David Van Drunen,3.93E-05
Daniel Walcott,3.93E-05
Bob Wood,3.93E-05
Linus Karlsson,3.93E-05
Sam Malinski,3.93E-05
Sean Bentivoglio,3.93E-05
Ryan Bourque,3.93E-05
Jonathan Delisle,3.93E-05
Zack Fitzgerald,3.93E-05
Jamie Fraser,3.93E-05
Erich Goldmann,3.93E-05
Shawn Heaphy,3.93E-05
Bill Johansen,3.93E-05
Andrew Joudrey,3.93E-05
Robbie Laird,3.93E-05
John McCahill,3.93E-05
Ed Nicholson,3.93E-05
Will O'Neill,3.93E-05
Bert Peer,3.93E-05
Gord Reid,3.93E-05
Dave Rochefort,3.93E-05
Prestin Ryan,3.93E-05
Thomas Semchuk,3.93E-05
Sean Toomey,3.93E-05
Stephane Brochu,3.93E-05
Tom Colley,3.93E-05
Val Delory,3.93E-05
Jeff Eatough,3.93E-05
Bob Geale,3.93E-05
Stanislav Gron,3.93E-05
Rich Healey,3.93E-05
Bob Hurlburt,3.93E-05
Mike Keating,3.93E-05
Jim Latos,3.93E-05
Ken Mann,3.93E-05
Hillary Menard,3.93E-05
Nels Podolsky,3.93E-05
Morris Robinson,3.93E-05
Drake Rymsha,3.93E-05
Sean Selmser,3.93E-05
Wade Skolney,3.93E-05
Barney Stanley,3.93E-05
Kirk Tomlinson,3.93E-05
Jeremy Yablonski,3.93E-05
Maxence Guenette,3.93E-05
Nick Swaney,3.93E-05
Ken Block,3.93E-05
Bart Bradley,3.93E-05
Richard Brown,3.93E-05
Chick Chalmers,3.93E-05
Colin Chisholm,3.93E-05
Jozef Cierny,3.93E-05
Hugh Currie,3.93E-05
Henry Dyck,3.93E-05
Charles Fraser,3.93E-05
Peter Hayek,3.93E-05
Ron Homenuke,3.93E-05
Jonas Johansson,3.93E-05
Sergei Klimovich,3.93E-05
Tomi Maki,3.93E-05
Bob McDonald,3.93E-05
Irv McGibbon,3.93E-05
George McNaughton,3.93E-05
John Michaluk,3.93E-05
Curtis Murphy,3.93E-05
David Sloane,3.93E-05
Dalton Smith,3.93E-05
Vern Smith,3.93E-05
Brian Stapleton,3.93E-05
Glenn Tomalty,3.93E-05
Mark Van Guilder,3.93E-05
Keith Wright,3.93E-05
Adam Ginning,3.93E-05
Gerry Abel,3.93E-05
Darcy Campbell,3.93E-05
Marcel Fillion,3.93E-05
Giovanni Fiore,3.93E-05
Alex Friesen,3.93E-05
Scott Glennie,3.93E-05
Galen Head,3.93E-05
Greg Hickey,3.93E-05
Raman Hrabarenka,3.93E-05
John Ingram,3.93E-05
Martti Jarventie,3.93E-05
Larry Kwong,3.93E-05
Jack Martin,3.93E-05
Bob McCulley,3.93E-05
Jeffrey McDill,3.93E-05
Garrett Mitchell,3.93E-05
Johan Motin,3.93E-05
Vaclav Pletka,3.93E-05
Nate Raduns,3.93E-05
Ronnie Sundin,3.93E-05
Rod Willard,3.93E-05
Bogdan Yakimov,3.93E-05
Artemi Kniazev,3.93E-05
Cole Reinhardt,3.93E-05
Alexander Andrijevski,3.93E-05
Bill Arnold,3.93E-05
Andy Barbe,3.93E-05
Dick Bouchard,3.93E-05
Tyler Cuma,3.93E-05
Trevor Fahey,3.93E-05
Brandon Gignac,3.93E-05
Mikko Jokela,3.93E-05
Geoff Kinrade,3.93E-05
Grant Lewis,3.93E-05
Bill Mitchell,3.93E-05
Lloyd Mohns,3.93E-05
Joonas Nattinen,3.93E-05
Mike Rucinski,3.93E-05
Bob Sabourin,3.93E-05
Max Sauve,3.93E-05
Spence Tatchell,3.93E-05
Ryan Thang,3.93E-05
Matt Watkins,3.93E-05
Marty Zoborosky,3.93E-05
Oskar Olausson,3.93E-05
Jacob Perreault,3.93E-05
Brayden Tracey,3.93E-05
Matt Campanale,3.93E-05
Jamie Doornbosch,3.93E-05
Jamie Fritsch,3.93E-05
Neil Hawrylin,3.93E-05
Justin Hocking,3.93E-05
Paul Jacobs,3.93E-05
Cole Jarrett,3.93E-05
Trent Kaese,3.93E-05
Michael Keranen,3.93E-05
Tyler Larter,3.93E-05
Peter LeBlanc,3.93E-05
Brian Lundberg,3.93E-05
Brett Macdonald,3.93E-05
Shane Maceachern,3.93E-05
Shane Sims,3.93E-05
Bjorn Skaare,3.93E-05
Colin Smith,3.93E-05
Martin St. Amour,3.93E-05
Petri Varis,3.93E-05
Shane Bowers,3.93E-05
Jamie Arniel,3.93E-05
Max Bennett,3.93E-05
Jesse Blacker,3.93E-05
Chuck Blair,3.93E-05
Mike Chernoff,3.93E-05
Greg Crozier,3.93E-05
Curtis Hamilton,3.93E-05
Chris Kelleher,3.93E-05
Udo Kiessling,3.93E-05
Morgan Klimchuk,3.93E-05
Ernie Laforce,3.93E-05
Scott Lehman,3.93E-05
Jeff Libby,3.93E-05
Kevin Macdonald,3.93E-05
Scott Mckay,3.93E-05
Libor Pivko,3.93E-05
Brad Ralph,3.93E-05
Bud Stefanski,3.93E-05
Barry Sullivan,3.93E-05
Skip Teal,3.93E-05
Nick Vachon,3.93E-05
Curtis Valk,3.93E-05
B.J. Young,3.93E-05
Marco Kasper,3.93E-05
Darren Boyko,3.93E-05
Walt Farrant,3.93E-05
Peter Fiorentino,3.93E-05
Jamie Hunt,3.93E-05
Scott Jackson,3.93E-05
Anton Klementyev,3.93E-05
Roland Lafleur,3.93E-05
Kenneth Lovsin,3.93E-05
David Moravec,3.93E-05
Brian Murphy,3.93E-05
Evariste Payer,3.93E-05
Andre Petersson,3.93E-05
Nick Petrecki,3.93E-05
Tony Poeta,3.93E-05
Dan Poliziani,3.93E-05
Jonathan Racine,3.93E-05
Brendan Ranford,3.93E-05
Jonathan Sigalet,3.93E-05
Raymie Skilton,3.93E-05
Gene Sobchuk,3.93E-05
Julien Vauclair,3.93E-05
Sidney Veysey,3.93E-05
Bob Whitlock,3.93E-05
William Dufour,3.93E-05
Rudy Ahlin,3.93E-05
Mike Buchanan,3.93E-05
Roger Cormier,3.93E-05
Murray Davison,3.93E-05
Armand Delmonte,3.93E-05
Bruce Draper,3.93E-05
Brodie Dupont,3.93E-05
Rob Garner,3.93E-05
Francois Guay,3.93E-05
Yves Heroux,3.93E-05
Cam Hillis,3.93E-05
Bud Holloway,3.93E-05
Stan Kemp,3.93E-05
Greg Koehler,3.93E-05
Greg Kuznik,3.93E-05
Milan Kytnar,3.93E-05
Bobby Lee,3.93E-05
Jon Lizotte,3.93E-05
Viktor Lodin,3.93E-05
Patrick Mayer,3.93E-05
Cliff McBride,3.93E-05
Sean McMorrow,3.93E-05
Joey Mormina,3.93E-05
Alex Ritson,3.93E-05
Linus Sandin,3.93E-05
Frank Steele,3.93E-05
Lindsay Vallis,3.93E-05
Don Waddell,3.93E-05
Len Wharton,3.93E-05
Bob Wilson,3.93E-05
Owen Beck,3.93E-05
Semyon Der-Arguchintsev,3.93E-05
Hugh McGing,3.93E-05
Ondrej Pavel,3.93E-05
Darrel Anholt,3.93E-05
Brandon Baddock,3.93E-05
Jamie Baker,3.93E-05
Blair Barnes,3.93E-05
Gary Donaldson,3.93E-05
Kristopher Foucault,3.93E-05
Steve Hazlett,3.93E-05
Cody Kunyk,3.93E-05
Shawn Lalonde,3.93E-05
Evan McEneny,3.93E-05
Luke Sellars,3.93E-05
Vic Teal,3.93E-05
Josh Teves,3.93E-05
Ken Thompson,3.93E-05
Randy Turnbull,3.93E-05
Layne Ulmer,3.93E-05
Brian Wesenberg,3.93E-05
Jeff Malott,3.93E-05
Mitch Reinke,3.93E-05
Garry Blaine,3.93E-05
Danny Bois,3.93E-05
Jack Borotsik,3.93E-05
Claude Cardin,3.93E-05
Dean Clark,3.93E-05
Jim Cunningham,3.93E-05
Ken Duggan,3.93E-05
Wayne Groulx,3.93E-05
Ryan Huska,3.93E-05
